school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Mississippi State,.406,2.53,64.1,96.4,.467,.279,.520,51.9,41.6,10.0,8.4,.472,19.9,32.6,.325
Mississippi Valley State,.188,-23.94,71.0,88.9,.330,.272,.463,44.2,45.8,10.5,2.9,.427,17.9,30.1,.216
Missouri,.281,1.13,63.4,94.7,.331,.352,.494,48.2,50.2,8.8,8.3,.461,17.5,29.7,.220
Missouri State,.355,-4.92,61.1,96.1,.326,.318,.497,50.4,53.1,8.3,9.4,.455,16.8,31.1,.238
Monmouth,.545,-2.18,64.1,99.7,.410,.297,.525,48.8,51.0,10.8,12.5,.479,17.3,30.0,.296
Montana,.606,-1.75,63.2,108.4,.325,.413,.569,50.1,56.3,10.1,8.0,.540,15.9,28.2,.233
Montana State,.233,-12.91,66.4,96.3,.289,.413,.506,49.3,52.7,6.6,8.1,.471,17.8,29.3,.208
Morehead State,.500,-0.66,67.0,105.5,.354,.331,.537,53.4,58.0,12.1,9.9,.499,17.0,35.8,.254
Morgan State,.226,-16.19,65.6,92.9,.331,.306,.437,47.8,46.5,8.6,8.0,.402,13.3,34.9,.207
Mount St. Mary's,.500,-6.14,63.1,97.9,.304,.420,.503,48.3,51.7,10.5,10.1,.472,16.3,30.6,.207
Murray State,.829,7.13,67.5,116.2,.417,.340,.578,52.7,56.5,10.6,8.7,.548,14.7,36.1,.290
Navy,.406,-7.87,61.5,99.1,.313,.316,.519,49.6,58.8,9.5,10.9,.491,17.2,29.6,.210
NC State NCAA,.611,14.11,64.5,108.0,.354,.322,.526,52.3,46.4,5.9,13.1,.493,13.5,34.0,.243
Nebraska,.419,5.90,63.8,94.7,.365,.351,.503,48.5,47.4,9.5,9.0,.462,17.1,26.7,.258
Nevada,.290,-6.03,63.8,94.4,.420,.249,.467,54.0,46.8,8.5,11.4,.414,17.8,40.2,.292
Nevada-Las Vegas,.545,5.41,65.1,103.5,.330,.352,.535,49.0,56.1,8.4,16.4,.510,15.2,27.0,.219
New Hampshire,.594,-3.76,64.5,102.0,.366,.360,.534,53.4,49.0,7.9,6.2,.504,16.4,28.1,.247
New Mexico,.484,2.80,61.9,99.0,.384,.302,.512,53.7,58.0,9.2,14.9,.479,17.3,33.2,.253
New Mexico State NCAA,.676,3.71,62.9,107.4,.441,.257,.548,54.9,50.2,10.2,9.2,.509,18.2,39.9,.306
New Orleans,.379,-11.86,70.0,100.8,.480,.228,.523,51.4,39.6,10.6,9.3,.477,18.7,35.8,.331
Niagara,.267,-9.27,65.5,97.5,.412,.326,.502,50.1,52.6,8.7,6.6,.456,17.5,32.0,.286
Nicholls State,.345,-15.84,68.4,94.2,.427,.328,.519,49.0,55.4,10.0,11.2,.489,21.3,31.6,.267
NJIT,.636,-3.21,67.3,106.7,.385,.420,.566,49.6,60.9,10.5,12.8,.536,17.7,30.0,.268
Norfolk State,.588,-4.66,65.4,105.7,.417,.305,.553,53.7,54.0,7.7,15.0,.525,17.6,34.9,.275
North Carolina NCAA,.684,20.63,69.2,111.6,.353,.223,.548,55.2,60.1,9.5,11.3,.516,15.1,40.0,.247
North Carolina A&T,.281,-16.76,63.3,92.6,.390,.342,.490,49.8,45.8,8.4,11.8,.448,20.1,34.3,.266
North Carolina Central,.758,0.66,62.6,109.9,.379,.356,.579,53.1,56.7,10.6,12.5,.553,17.4,32.4,.260
North Dakota,.267,-12.16,68.2,98.5,.384,.332,.525,47.4,49.5,9.2,8.2,.491,16.2,25.0,.260
North Dakota State NCAA,.697,-1.72,61.9,103.7,.358,.350,.534,51.3,42.4,7.6,10.7,.501,14.0,25.6,.248
North Florida NCAA,.657,-0.82,67.7,111.9,.391,.424,.585,50.7,56.4,9.0,9.9,.553,16.1,30.1,.283
North Texas,.452,-4.95,67.0,97.1,.403,.291,.506,49.5,42.7,10.0,9.9,.476,17.4,31.0,.254
Northeastern NCAA,.657,2.03,63.5,106.7,.413,.305,.581,54.2,59.7,8.1,9.3,.545,19.0,30.1,.300
Northern Arizona,.605,-3.48,65.3,104.1,.365,.337,.511,54.0,52.7,7.3,11.1,.462,14.9,35.7,.274
Northern Colorado,.500,-6.82,64.1,114.7,.356,.316,.567,49.5,46.0,10.0,6.1,.536,13.7,33.7,.254
Northern Illinois,.467,-1.79,64.0,101.4,.476,.305,.521,52.7,44.5,11.6,8.4,.477,18.4,36.7,.324
Northern Iowa NCAA,.886,12.54,57.4,111.9,.398,.399,.593,51.9,53.2,10.2,7.8,.559,15.9,27.0,.292
Northern Kentucky,.433,-6.85,65.1,107.5,.299,.383,.547,50.1,48.7,8.8,8.4,.527,15.3,29.6,.197
Northwestern,.469,6.11,60.5,103.0,.286,.380,.536,49.5,63.3,6.0,11.3,.504,15.8,27.6,.209
Northwestern State,.594,-5.48,75.1,111.8,.346,.361,.562,46.2,53.8,10.1,10.3,.525,14.1,30.9,.259
Notre Dame NCAA,.842,19.23,63.7,120.4,.367,.376,.612,49.8,54.9,10.4,9.1,.583,12.9,27.9,.272
Oakland,.485,-1.28,66.7,108.9,.375,.386,.561,50.1,60.3,8.7,4.5,.532,16.0,30.4,.257
Ohio,.333,-4.15,67.2,100.1,.290,.380,.531,48.3,46.9,7.6,11.0,.498,16.7,25.9,.213
Ohio State NCAA,.686,19.68,66.0,113.3,.347,.319,.567,51.5,55.4,11.4,14.6,.542,14.6,33.5,.236
Oklahoma NCAA,.686,18.65,67.4,105.2,.328,.338,.532,51.1,48.6,10.0,12.9,.493,15.1,31.5,.243
Oklahoma State NCAA,.563,12.95,64.6,103.6,.387,.388,.547,48.6,49.9,12.1,13.7,.507,16.6,27.8,.281
Old Dominion,.771,7.68,61.1,105.6,.306,.329,.513,53.9,56.5,10.3,11.2,.486,14.5,36.0,.204
Omaha,.414,-7.18,73.4,103.7,.427,.313,.537,50.1,45.6,11.0,8.4,.497,15.9,30.6,.298
Oral Roberts,.559,-3.83,66.4,104.5,.431,.309,.531,49.7,47.1,8.7,10.2,.484,15.0,30.5,.310
Oregon NCAA,.722,11.43,68.0,109.3,.286,.339,.557,50.9,51.2,8.3,11.0,.524,14.7,30.8,.217
Oregon State,.548,5.93,62.1,97.6,.363,.314,.510,48.2,56.1,12.5,13.9,.472,16.5,29.0,.252
Pacific,.387,-3.19,62.0,102.5,.408,.358,.512,52.0,53.3,6.4,7.3,.479,16.7,35.6,.265
Penn State,.529,7.77,65.8,100.2,.347,.359,.516,49.7,42.3,9.1,11.0,.480,15.8,29.7,.241
Pennsylvania,.321,-8.32,63.2,95.0,.359,.325,.523,50.4,54.9,8.6,7.4,.491,20.6,29.6,.242
Pepperdine,.563,3.86,64.2,98.3,.378,.278,.514,49.1,60.4,9.7,8.9,.466,16.7,28.9,.280
Pittsburgh,.559,8.45,61.2,108.4,.348,.259,.524,51.5,67.2,8.0,7.9,.491,13.4,35.5,.238
Portland,.515,3.06,64.6,106.9,.366,.315,.540,52.8,60.0,8.9,12.1,.503,15.8,35.2,.262
Portland State,.517,-7.75,67.2,106.4,.364,.308,.540,47.7,52.7,9.3,10.7,.498,14.4,28.1,.270
Prairie View,.455,-10.86,69.2,96.8,.314,.277,.500,45.8,43.1,12.6,8.6,.473,17.6,32.1,.203
Presbyterian,.313,-16.26,63.3,97.7,.330,.257,.516,49.1,46.0,8.2,8.8,.489,17.8,29.5,.217
Princeton,.533,-1.34,65.0,105.9,.452,.459,.584,48.8,58.1,8.5,8.3,.549,17.2,21.2,.322
Providence NCAA,.647,13.71,65.7,105.4,.407,.289,.526,52.9,57.2,10.8,13.5,.484,15.3,35.1,.287
Purdue NCAA,.618,12.93,65.0,106.4,.417,.324,.539,53.5,61.1,8.3,13.6,.502,16.8,36.5,.285
Purdue Fort Wayne,.516,-3.13,65.4,107.1,.402,.386,.569,50.3,58.9,8.8,8.1,.539,16.0,25.2,.276
Quinnipiac,.500,-1.46,66.5,102.4,.355,.296,.494,57.9,58.2,5.2,14.0,.440,16.4,42.1,.274
Radford,.647,-3.89,66.1,108.5,.357,.326,.544,52.1,50.4,10.6,10.9,.513,15.2,35.2,.247
Rhode Island,.697,9.31,66.5,101.3,.469,.278,.527,52.2,55.3,9.8,14.9,.491,17.6,32.7,.307
Rice,.375,-2.86,62.8,99.4,.339,.493,.547,48.8,59.6,9.2,6.2,.510,19.7,27.4,.251
Richmond,.600,8.65,61.9,104.5,.329,.373,.549,45.4,56.2,10.9,8.9,.521,14.1,22.2,.227
Rider,.636,-1.60,64.6,99.9,.356,.335,.514,50.3,51.0,10.9,8.3,.494,16.5,31.1,.215
Robert Morris NCAA,.571,-3.02,66.7,102.6,.355,.306,.536,47.9,50.1,12.8,8.1,.501,17.2,31.0,.252
Rutgers,.313,0.23,64.9,91.3,.326,.294,.469,49.0,49.9,8.6,10.7,.436,17.1,30.5,.212
Sacramento State,.636,-4.62,63.5,111.7,.355,.295,.580,48.3,55.4,11.0,7.1,.547,14.9,27.9,.261
Sacred Heart,.469,-7.36,69.2,103.7,.358,.277,.528,51.0,53.7,9.2,8.7,.502,16.4,34.0,.232
Saint Francis (PA),.500,-5.68,63.8,100.2,.348,.410,.535,47.8,51.9,10.2,7.5,.506,17.1,25.8,.234
Saint Joseph's,.419,-0.23,64.1,94.8,.352,.328,.481,50.1,57.3,10.2,11.9,.453,16.3,31.4,.217
Saint Louis,.344,-5.38,63.7,93.0,.420,.333,.502,47.2,60.0,8.3,6.7,.465,18.9,27.3,.275
Saint Mary's (CA),.677,8.68,62.5,108.8,.350,.367,.558,55.3,62.0,8.0,6.2,.526,16.3,33.6,.250
Saint Peter's,.471,-2.95,61.4,98.3,.440,.332,.508,50.1,49.3,10.1,9.6,.469,16.8,31.4,.290
Sam Houston,.743,2.97,67.3,108.9,.455,.410,.540,55.0,61.0,9.6,11.7,.496,15.9,36.4,.321
Samford,.406,-9.41,67.2,102.6,.376,.335,.535,48.0,54.2,10.9,8.3,.502,16.7,30.2,.257
San Diego,.484,5.03,63.3,101.4,.386,.344,.518,49.2,56.2,10.1,10.5,.480,15.9,30.5,.265
San Diego State NCAA,.750,11.81,60.8,100.7,.362,.308,.496,52.4,47.1,11.2,14.1,.467,15.4,35.4,.228
San Francisco,.438,3.08,65.6,104.8,.409,.344,.535,50.5,56.6,8.8,7.2,.510,15.4,31.1,.257
San Jose State,.067,-16.22,64.3,83.2,.305,.428,.452,45.8,53.2,7.5,7.5,.418,19.3,24.9,.199
Santa Clara,.438,-0.38,61.3,102.9,.310,.380,.527,46.9,53.3,9.1,5.5,.491,15.0,28.4,.229
Savannah State,.290,-18.17,65.1,86.8,.357,.256,.466,46.6,43.4,13.6,7.3,.442,21.4,30.7,.206
Seattle,.529,-5.85,62.1,100.1,.366,.364,.540,53.0,63.6,8.7,4.7,.513,19.2,31.6,.243
Seton Hall,.516,7.95,66.0,102.7,.381,.349,.514,50.5,52.2,9.0,10.7,.482,15.7,34.7,.250
Siena,.355,-6.93,66.9,103.9,.419,.264,.520,49.0,54.9,11.2,10.4,.475,15.7,36.3,.297
South Alabama,.364,-9.46,68.5,99.5,.421,.353,.523,49.3,46.3,6.9,8.5,.479,17.9,30.7,.296
South Carolina,.515,10.55,65.3,99.6,.370,.329,.502,51.6,59.5,9.7,12.3,.454,16.5,35.2,.273
South Carolina State,.333,-17.37,65.0,91.3,.332,.329,.460,48.0,51.0,9.3,9.0,.432,16.2,31.0,.200
South Carolina Upstate,.667,-2.28,64.9,110.4,.297,.406,.532,52.7,56.9,12.1,9.6,.510,13.9,37.2,.194
South Dakota,.515,-4.90,65.8,104.0,.338,.306,.517,51.3,47.8,8.3,6.8,.477,14.3,31.9,.247
South Dakota State,.686,3.32,66.6,109.5,.407,.382,.562,51.2,49.4,8.1,10.0,.525,14.8,28.8,.290
South Florida,.281,-4.96,64.4,94.5,.323,.260,.496,48.8,48.6,8.8,13.5,.473,18.0,31.5,.200
Southeast Missouri State,.433,-5.23,67.2,103.0,.368,.328,.527,50.3,50.9,10.8,12.0,.496,16.6,32.4,.246
Southeastern Louisiana,.281,-10.97,68.4,98.7,.331,.336,.537,48.8,48.2,8.8,9.5,.511,19.5,29.1,.220
Southern,.514,-9.95,66.3,96.7,.409,.255,.499,49.7,44.8,10.3,11.1,.462,17.0,32.4,.268
Southern California,.375,2.15,68.8,95.9,.338,.278,.496,48.8,50.4,9.3,10.7,.468,17.1,31.5,.214
Southern Illinois,.364,-3.48,61.7,96.6,.410,.257,.506,51.4,40.2,10.9,7.2,.461,17.9,31.1,.288
SIU Edwardsville,.429,-7.28,67.3,100.8,.378,.340,.528,49.5,52.3,9.4,11.5,.495,17.2,30.0,.255
Southern Methodist NCAA,.794,12.94,63.3,108.8,.440,.229,.555,55.0,63.0,11.0,14.7,.517,16.8,37.1,.309
Southern Mississippi,.310,-10.03,63.0,94.6,.358,.385,.518,46.6,57.0,9.7,6.8,.493,19.5,27.0,.225
Southern Utah,.345,-11.98,68.0,101.1,.390,.349,.552,47.9,49.1,7.2,9.9,.524,17.7,23.3,.261
St. Bonaventure,.581,3.93,65.1,102.5,.379,.292,.513,52.9,52.3,10.1,13.5,.471,15.9,35.0,.268
St. Francis (NY),.657,-2.14,65.7,104.0,.403,.330,.506,54.7,51.5,10.0,12.7,.466,16.1,39.8,.274
St. John's (NY) NCAA,.636,11.85,67.6,104.6,.363,.301,.529,47.4,48.9,11.0,16.8,.494,13.7,28.4,.251
Stanford,.649,12.33,65.5,108.6,.405,.312,.537,53.0,47.9,8.3,7.4,.494,13.8,33.6,.294
Stephen F. Austin NCAA,.853,8.61,68.0,115.2,.427,.370,.594,54.2,65.4,11.2,10.0,.557,17.5,37.9,.314
Stetson,.290,-16.22,67.2,99.1,.340,.341,.518,47.0,52.2,6.7,9.0,.490,16.1,27.2,.223
Stony Brook,.657,-0.03,63.6,102.6,.324,.288,.496,55.8,50.3,8.1,12.3,.465,15.3,37.7,.215
Syracuse,.581,11.91,66.1,101.5,.354,.290,.505,51.1,61.3,12.5,14.6,.474,15.1,33.5,.234
TCU,.545,11.10,64.7,104.6,.465,.254,.509,51.9,55.0,9.6,13.6,.479,15.2,37.5,.286
Temple,.703,8.20,65.1,100.7,.356,.359,.485,50.8,54.9,10.5,12.0,.442,12.3,31.8,.249
Tennessee,.500,7.23,61.2,103.0,.323,.343,.515,51.1,48.3,12.6,12.4,.482,16.4,37.0,.223
Tennessee State,.161,-14.93,64.7,89.4,.419,.314,.483,47.8,48.1,8.3,11.2,.450,19.4,27.8,.259
Tennessee Tech,.400,-6.49,67.7,103.9,.350,.302,.522,53.4,51.4,9.1,9.9,.490,16.9,36.9,.237
Tennessee-Martin,.618,-2.12,63.3,109.9,.317,.371,.565,53.1,51.6,8.2,5.5,.538,15.7,30.7,.224
Texas NCAA,.588,16.16,62.9,105.9,.365,.341,.531,56.0,55.5,5.9,20.0,.491,16.8,37.9,.265
Texas A&M,.636,10.73,64.3,104.6,.380,.293,.533,53.4,60.2,8.7,9.7,.504,16.3,34.2,.250
Texas A&M-Corpus Christi,.588,-5.58,64.2,103.5,.525,.297,.540,49.5,47.3,10.5,8.2,.495,17.0,30.9,.361
Texas Southern NCAA,.629,-5.98,64.5,103.6,.468,.312,.531,50.0,45.8,9.3,7.7,.495,16.8,33.8,.309
Texas State,.452,-5.25,63.4,95.0,.368,.308,.493,48.2,52.0,11.2,7.5,.452,17.0,29.2,.254
Texas Tech,.406,3.77,63.0,95.9,.461,.325,.497,50.7,54.6,9.2,12.7,.457,18.4,34.6,.296
Texas-Rio Grande Valley,.323,-14.46,65.0,95.6,.405,.269,.502,47.2,60.6,8.5,9.1,.461,17.8,30.6,.274
The Citadel,.367,-12.91,60.3,105.2,.380,.359,.566,49.8,60.9,7.7,6.4,.522,18.8,32.0,.292
Toledo,.606,4.86,67.2,111.1,.412,.290,.565,52.8,50.1,7.6,9.0,.523,15.6,33.3,.306
Towson,.375,-7.02,61.6,101.6,.469,.256,.496,56.2,42.1,5.6,11.4,.451,17.1,41.5,.311
Troy,.345,-8.72,66.5,100.0,.391,.368,.524,48.8,40.2,9.9,5.7,.492,18.1,31.5,.259
Tulane,.484,-1.51,63.6,98.1,.341,.359,.499,51.3,49.9,9.6,5.4,.470,16.7,33.2,.221
Tulsa,.676,6.66,64.1,99.6,.410,.322,.503,51.4,49.5,9.0,10.3,.468,15.2,31.1,.266
UAB NCAA,.556,1.94,65.9,101.5,.350,.297,.520,51.0,59.1,9.7,13.0,.477,16.8,34.2,.259
UC Davis,.781,2.19,62.9,111.1,.378,.387,.606,49.4,54.8,8.1,5.5,.576,18.6,28.5,.277
UC Irvine NCAA,.618,3.63,63.7,105.2,.292,.301,.544,51.2,56.2,8.9,12.6,.520,15.8,30.2,.200
UC Riverside,.452,-4.65,65.2,99.0,.350,.357,.513,51.2,56.4,10.2,9.7,.479,17.3,31.3,.239
UC Santa Barbara,.576,3.47,62.7,107.1,.312,.328,.536,50.9,62.4,8.1,10.3,.500,14.6,31.6,.229
UCF,.400,-5.73,64.0,100.7,.356,.356,.523,47.5,52.4,7.9,10.2,.497,17.1,30.7,.229
UCLA NCAA,.611,12.07,67.3,106.1,.357,.289,.527,52.6,53.5,9.8,11.0,.496,14.9,33.8,.242
UNC Asheville,.484,-7.19,69.0,104.5,.349,.368,.542,50.5,54.2,10.6,12.6,.505,17.4,32.4,.253
UNC Greensboro,.333,-7.99,67.1,102.7,.323,.316,.524,50.4,47.7,9.2,9.8,.499,15.9,31.4,.210
UNC Wilmington,.563,-2.53,67.9,101.9,.369,.254,.519,49.7,45.4,11.1,11.6,.486,15.5,31.5,.249
UT Arlington,.516,-3.59,70.2,101.6,.383,.365,.530,50.3,51.2,9.4,10.1,.497,17.8,32.1,.258
Utah NCAA,.743,20.98,62.6,113.5,.432,.372,.588,53.7,57.6,9.5,13.5,.557,16.1,31.6,.303
Utah State,.581,2.92,63.0,104.4,.363,.370,.552,45.8,61.7,7.5,12.4,.525,14.7,21.9,.244
Utah Valley,.367,-12.72,62.5,93.8,.334,.368,.493,49.8,62.8,7.1,6.8,.455,17.7,29.3,.232
UTEP,.667,4.89,65.4,105.4,.438,.295,.550,50.7,56.5,8.2,10.7,.520,16.4,29.2,.289
UTSA,.467,-3.33,66.9,105.1,.416,.345,.520,51.6,51.6,10.6,6.8,.478,15.4,35.8,.291
Valparaiso NCAA,.824,6.29,63.8,108.6,.368,.338,.548,55.1,52.9,9.3,14.1,.520,16.4,35.6,.248
Vanderbilt,.600,11.89,63.4,109.8,.430,.367,.578,51.4,64.6,7.5,14.3,.544,17.5,32.3,.305
Vermont,.588,1.21,64.3,103.5,.420,.302,.558,51.2,55.7,9.8,14.0,.524,17.8,27.0,.291
Villanova NCAA,.917,23.13,65.0,116.9,.418,.429,.589,51.5,62.2,11.8,11.0,.553,14.0,32.5,.305
Virginia NCAA,.882,21.73,58.6,110.8,.349,.275,.543,56.0,53.5,9.3,13.3,.506,13.4,34.2,.254
Virginia Commonwealth NCAA,.722,12.79,66.4,106.5,.373,.399,.518,49.2,50.9,14.0,12.5,.487,13.2,31.8,.245
VMI,.367,-9.85,77.5,102.2,.293,.520,.511,48.3,49.2,10.8,12.7,.482,16.0,32.7,.200
Virginia Tech,.333,1.29,64.1,101.2,.319,.354,.536,45.2,50.7,6.8,8.6,.515,16.1,25.9,.204
Wagner,.333,-11.47,67.8,99.2,.341,.318,.489,52.1,44.9,9.4,7.8,.450,16.7,37.7,.238
Wake Forest,.406,4.62,68.6,99.5,.415,.339,.510,52.2,59.2,9.4,10.3,.478,16.5,31.8,.265
Washington,.516,5.57,66.2,103.3,.339,.331,.524,49.6,53.9,7.4,11.9,.493,15.1,31.2,.232
Washington State,.419,0.14,67.6,103.2,.397,.366,.538,48.0,61.0,5.7,7.8,.496,15.3,26.4,.286
Weber State,.433,-7.29,64.8,102.6,.450,.400,.545,50.1,55.9,8.1,9.9,.494,17.9,29.1,.337
West Virginia NCAA,.714,15.12,68.7,104.9,.404,.336,.499,52.1,56.7,15.5,8.7,.461,15.1,40.2,.267
Western Carolina,.469,-5.83,66.8,103.3,.354,.313,.524,50.2,46.9,11.9,14.2,.488,16.8,35.0,.248
Western Illinois,.286,-13.81,67.9,91.5,.300,.348,.495,46.3,54.2,7.8,6.3,.461,16.6,20.9,.209
Western Kentucky,.625,1.12,67.9,103.9,.378,.376,.531,51.4,57.5,8.0,9.0,.503,16.1,31.6,.247
Western Michigan,.588,0.25,64.8,107.7,.416,.360,.556,50.4,51.8,9.9,7.1,.520,15.8,30.9,.292
Wichita State NCAA,.857,15.56,61.9,112.7,.370,.347,.541,53.6,55.3,11.5,11.3,.507,12.6,34.9,.259
William & Mary,.606,2.82,64.6,112.4,.357,.426,.598,49.7,58.4,9.5,12.0,.568,15.8,25.1,.262
Winthrop,.594,-3.90,67.4,107.6,.367,.387,.555,49.6,47.8,10.2,11.6,.518,15.4,30.2,.266
Wisconsin NCAA,.900,24.61,59.5,121.2,.362,.374,.585,54.7,49.7,7.3,8.2,.548,10.7,32.1,.276
Wofford NCAA,.800,2.56,62.7,106.2,.382,.331,.547,51.1,56.4,10.4,7.2,.516,15.1,29.1,.262
Wright State,.355,-6.41,64.4,98.8,.324,.353,.532,46.0,56.9,8.3,7.0,.502,16.6,23.3,.225
Wyoming NCAA,.714,3.81,58.3,103.1,.394,.397,.560,49.9,67.1,9.2,8.9,.526,16.9,22.3,.277
Xavier NCAA,.622,15.42,65.6,109.8,.385,.331,.570,52.8,62.3,9.0,8.3,.534,15.8,31.3,.281
Yale,.688,3.53,62.3,106.9,.392,.357,.547,54.4,59.1,9.3,11.3,.510,17.0,35.4,.278
Youngstown State,.344,-7.63,68.2,104.0,.367,.322,.533,47.4,55.8,8.7,5.6,.499,14.9,28.2,.255
